KEGGid,SMILES_by_CAS
C16778,C[C@@]12[C@H]3CC[C@H](O3)[C@]1(C)C(=O)OC2=O
C16779,CC(C)=CCC\C(C)=C\CCc1cocc1
C16780,CC/C=C/CC1=C(C)C(CC1=O)OC(=O)C2C(C=C(C)C)C2(C)C
C16781,CC\C=C\CC1=C(C)C(CC1=O)OC(=O)C2C(\C=C(/C)C(=O)OC)C2(C)C
C16782,None
C16783,CC(C)(O)[C@@H](O)[C@H]1C[C@H]([C@H](O)O1)[C@H]2CC[C@]3(C)C4=CCC5C(C)(C)[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]23C
C16784,None
C16785,CCCCC[C@@H](O)CC(=O)CCCCC[C@@H](O)CC(=O)CCCCC[C@@H](O)CC(=O)CCCCC[C@@H](O)C[C@H](C)O
C16786,COc1ccc(CCC[C@@H]2NC(=O)[C@@H](OC(=O)[C@H](C)NC(=O)C(=C)NC2=O)C(C)C)cc1
C16787,CC(C(NC(C)=O)C(=O)OC(\C=C\C=C\C=C\C(O)=O)C1(C)CO1)c2ccccc2
C16788,C\C=C\C(O)C(O)\C=C\c1cccc(O)c1C=O
C16789,CN1N=CN=C2C(=O)N(C)C(=O)N=C12
C16790,CC[C@@H]1C[C@H]2[C@H](CCC2=O)C(=C1)C(=O)N[C@]3(C[C@@H]3CC)C(O)=O
C16791,CC1CC2(CC(C)C3OC4(CC5OC6C(C)C7OC(=O)CC8CCC9OC%10C%11OC%12CC(CCC%13CC(=C)C(CCC%14CC(C)C(=C)C(CC7OC6CC5O4)O%14)O%13)(OC%10%12)OC%11C9O8)CC3O2)OC%15CC(OC1%15)C(O)CC(O)CO
C16792,CCCCCCCC(O)C(O)CC#CC#CC(O)C=C
C16793,CCCCCCCCCCCCCCC[C@@H](O)[C@@H](CCCCCCCCCCCCCC)C(O)=O
C16794,CCCCCCCCC(C)CCCCCCCCC(O)=O
C16795,[Na+].[O-]C(=O)CCCCCCCCCCC1CCC=C1
C16796,Cc1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1O
C16797,OC[C@H]1O[C@@H](Oc2cccc3C(C4c5cccc(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)c5C(=O)c7c(O)cc(cc47)C(O)=O)c8cc(CO)cc(O)c8C(=O)c23)[C@H](O)[C@@H](O)[C@@H]1O
C16798,None
C16799,None
C16800,None
C16801,None
C16802,CC1OC(Oc2cc(OC3OC(CO)C(O)C(O)C3O)c4C(=O)c5c(O)cc(C)cc5C(=O)c4c2)C(O)C(O)C1O
C16803,Cc1cc(O)c2C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cc(OC5OC(CO)C(O)C5O)cc3C(=O)c2c1
C16804,CC(=C)C1(O)OC(=O)C=C1
C16805,CC(=O)CC(c1ccc(Cl)cc1)C2=C(O)Oc3ccccc3C2=O
C16806,OC1=C(C2CCCc3ccccc23)C(=O)c4ccccc4O1
C16807,OC1=C(C2CC(Cc3ccccc23)c4ccc(cc4)c5ccccc5)C(=O)c6ccccc6O1
C16808,COc1cc(ccc1O)C2Oc3ccc(cc3OC2CO)C4Oc5cc(O)cc(O)c5C(=O)C4O
C16809,CC(C)CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(C)=O)[C@]23CO3
C16810,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
C16811,CC(=O)OCc1cocc2c(C=O)ccc12
C16812,CC(C)CC(=O)OCc1cocc2c(C=O)ccc12
C16813,CC(C)[C@H]1CC[C@@]2(C)CCCC(=O)[C@@]2(C)C1
C16814,CC(C)=CCC\C(C)=C/1CCC(=CC1)C
C16815,None
C16816,None
C16817,C=C[C@@H]1CNC(=S)O1
C16818,None
C16819,CC1CCC2(OC1)OC3CC4C5CCC6CC(O)CCC6(C)C5CCC4(C)C3C2C
C16820,COC1CC(OC(C)C1OC2OC(CO)C(O)C(O)C2O)OC3CCC4(C=O)C5CCC6(C)C(CCC6(O)C5CCC4(O)C3)C7=CC(=O)OC7
C16821,COC(=O)C1=CCCNC1
C16822,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(N)cccc5nc34)C2=O
C16823,None
C16825,None
C16826,None
C16827,None
C16828,None
C16829,None
C16830,None
C16831,Cc1[nH]c2ccccc2c1CC(N)C(O)=O
C16832,None
C16833,None
C16834,None
C16835,O=CCCC=O
C16836,None
C16837,None
C16838,Cc1cc(O)cc2OC(=O)c3c(O)cc(O)cc3c12
C16839,CC1CC2OC(=O)CC2OC3CC4OC5C\C=C/CC6OC7CCCC8OC9CC%10OC(CC(O)C%10OC9CC8(C)OC7\C=C/CC6OC5C(C)CC4OC3(C)C1)CC(=C)C=O
C16840,Brc1ccc2c([nH]c3c2ccnc3C4=NCCC4)c1
C16841,CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)NCCCNCCCCN)O[S](O)(=O)=O
C16842,None
C16843,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O
C16844,[OH-]
C16845,[O-]ON=O
C16846,None
C16847,CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](C)O)[C@@H](C)OC(=O)[C@H](Cc3ccc(OC)cc3)N(C)C(=O)[C@@H]4CCCN4C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)C(=O)[C@@H](OC(=O)C[C@@H]1O)C(C)C
C16848,None
C16849,None
C16850,None
C16851,None
C16852,C[C@@H]1C[C@@H]2O[C@@H]3[C@@H](C)[C@H](O)[C@@H]4O[C@]5(CCCO5)[C@@H](C)[C@H](C)[C@H]4O[C@H]3C[C@H]2O[C@H]6C[C@H]7O[C@H]8C\C=C/C[C@H]9O[C@H]%10C=C[C@H]%11O[C@H]%12[C@H](O)[C@H]%13OC(C=CC[C@@H]%13O[C@@H]%12C[C@@H]%11O[C@@H]%10C=C[C@@H]9O[C@@H]8C[C@@H](O)[C@]7(C)O[C@@H]6C1)/C=C/C=C
C16854,None
C16855,NC(=O)OC[C@H]1[C@@H]2NC(=NC23N(C[C@@H](O[S](O)(=O)=O)C3(O)O)C(=N)N1O)N
C16856,NC(=O)OC[C@@H]1N=C(N)N2C[C@@H](O[S](O)(=O)=O)C(O)(O)C23N=C(N)N[C@@H]13
C16857,CC1CC2OC3CC4OC(=O)C=C(C)C4OC3(C)CC2OC5CCC6(C)OC7(C)CC8OC9CC%10OC%11(C)C(O)CC(CC(=C)C=O)OC%11CC%10OC9\C=C/CC8(C)OC7CC6OC15
C16858,C[C@H](CCC=C(C)C)[C@@H]1CCC(=C)[C@@H]2CC=C(C)[C@H]2[C@@H]1O
C16859,None
C16860,None
C16861,None
C16862,CC[C@H](C)[C@H]1NC(=O)[C@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C(C)=O)[C@H](C)OC(=O)C(Cc3ccc(OC)cc3)N(C)C(=O)[C@@H]4CCCN4C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)C(=O)[C@@H](OC(=O)C[C@@H]1O)C(C)C
C16865,None
C16868,C[C@H](CCC(=O)NCC[S](O)(=O)=O)[C@H]1CCC2C3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)C3CC[C@]12C
C16870,CC1CCC2(OCCCC2C)OC1C(C)CC(O)C3OC4CCC5(CCC(O5)\C=C\C(C)C6CC(=CC7(OC(CCC7O)CC(C)(O)C(O)=O)O6)C)OC4C(O)C3=C
C16871,C[C@@H]\1C[C@@]2(C)CC[C@@H](O2)[C@@]34CC[C@@](CO)(C[C@@H](O3)[C@H]5O[C@](C)(CC5=O)[C@@H](O)[C@@H]6CC[C@@]7(CCC[C@H](O7)[C@@H](C)C(=O)O[C@@H]8C[C@H](O[C@@H]8/C=C/C(=C1)C)[C@@]9(O)OCC[C@@H](C)[C@H]9O)O6)O4
C16872,C[C@H]1CC[C@]2(C)O[C@]3(C)CC[C@@H]4O[C@@H]5C[C@@H]6O[C@@H]7C[C@H](O[S](O)(=O)=O)[C@@](C)(CCO[S](O)(=O)=O)O[C@H]7C[C@H]6O[C@H]5C[C@H]4O[C@H]3C[C@H]2O[C@H]8C[C@H]9O[C@H]%10C[C@H]%11O[C@@H](C(=C)C[C@@H]%11O[C@]%10(C)[C@H](O)[C@@H]9O[C@H]18)[C@](C)(O)\C=C\C(=C)CC=C
C16873,CCC\C=C/C=C/CCCCCCCCCO
C16874,None
C16875,COc1cc2c(CCNC23CS[C@H]4[C@H]5C6N(C)C(Cc7cc(C)c(OC)c(O)c67)C(O)N5[C@@H](COC3=O)c8c9OCOc9c(C)c(OC(C)=O)c48)cc1O
C16876,CC[C@H](C)[C@@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CCCC(C)C)C(C)C)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@H]2[C@@H](C)OC(=O)[C@@H](NC(=O)\C(NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](NC(=O)[C@H](NC2=O)[C@@H](C)CC)C(C)C)=C\C)C(C)C
C16877,COc1ccc(C[C@H]2NC(=O)/C=C/C[C@H](OC(=O)[C@H](CC(C)C)OC(=O)[C@H](C)CNC2=O)[C@H](C)[C@H]3O[C@@H]3c4ccccc4)cc1Cl
C16878,COC[C@H](N(C)C)C(=O)O[C@@H]1C/C=C\C=C/C(=O)O[C@@H](C\C=C/[C@@H](C[C@H](C)C\C=C(C)/[C@H](CC[C@@H](C)[C@@H](O)[C@@H]1C)OC)OC)[C@@H](C)[C@@H](O)[C@@H](C)CC[C@@H](OC(=O)[C@H](C)N(C)C)[C@H](C)[C@H](OC(C)=O)[C@H](C)\C=C\N(C)C=O
C16880,None
C16881,CC1CC2(CC(C)C3OC4(CC5OC6C(C)C7OC(=O)CC8CCC9OC%10C%11OC%12CC(CCC%13CC(=C)C(CCC%14CC(C)C(=C)C(CC7OC6CC5O4)O%14)O%13)(OC%10%12)OC%11C9O8)CC3O2)OC%15CC(O)C(CC(=O)CCO)OC1%15
C16883,C[C@H]1C[C@@H](C)\C=C(/C)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2c(Br)[nH]c3ccccc23)C(=O)N[C@H](CC(=O)O1)c4ccc(O)cc4
C16884,None
C16885,None
C16886,C[C@@H](CO)/C=C(C)/C[C@H]1O[C@@]2(C)C[C@H]3O[C@H]4C[C@H]5O[C@H]6CC[C@H]7O[C@H]8C[C@H]9O[C@@H](C[C@H](O)C[C@H]%10C[C@H](C)[C@@H](O%10)[C@@H](C)CC(O)=O)[C@@](C)(O)CC[C@@H]9O[C@]8(C)C[C@]7(C)O[C@@H]6C\C=C/[C@H](C)[C@@H]5O[C@]4(C)[C@@H](O)[C@@H]3O[C@@H]2CC1=C
C16887,None
C16888,None
C16889,[Cl-].CCCCCCCCCCCCC[C@@H](CC(=O)OCC[N+](C)(C)C)OC(C)=O
C16890,C[C@H](CCCC(CO)CO)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
C16891,CC[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)\C=C(C)\C=C\C[C@@H](C)\C=C(CC)/C=C/[C@H]1CC=CC(=O)O1
C16892,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC
C16893,C[C@@H](CC/C=C(C)/CCC=C(C)C)/C=C/C(=O)NC[C@@H]1CC[N@+]2(C)CCCC[C@H]12
C16894,None
C16895,None
C16896,None
C16899,CC1CCOC(O)(C1C)C\2OC(=O)C3OC(C(O)CC3=C)C4OC5(CC(C)C4=C)OC(CCC5=C)C6CC=CC(O6)C7CCC(O7)C(=C)C(O)C(O)C\C=C2
C16901,C[C@H]\1CC[C@@H]2C[C@H](C[C@@](O)(O2)[C@@H]3CSC(=O)N3)OC(=O)\C=C(\C)CC\C=C\C=C1
C16902,COC[C@@H](OC)C(=O)O[C@H](CC[C@H](C)[C@H](C[C@@H]1OC(=O)C[C@@H](O)C/C=C/C(=O)[C@H](C)[C@H](OC)c2coc(n2)c3coc(n3)c4coc(\C=C/C[C@H](OC)[C@H]1C)n4)OC)[C@H](C)[C@H](OC(C)=O)[C@H](C)\C=C\N(C)C=O
C16903,CN1CCN(CCCN2c3ccccc3Sc4ccccc24)CC1.OC(=O)\C=C/C(O)=O
C16904,CO[C@@H]1C[C@H](OC)[C@]2(CO2)[C@H](C[C@@H]3CC=C[C@@H](C[C@@H](OC)[C@@H](O)/C=C(C)/C=C/C(=O)O[C@H]([C@@H](C)[C@@H](O)[C@@H](C)CCC(=O)[C@H](C)[C@H](OC)[C@H](C)\C=C\N(C)C=O)[C@H]1C)O3)OC
C16905,None
C16906,C1CCC(=NC1)c2cccnc2
C16907,C[C@H]1CN[C@]2(C[C@H]3O[C@@]4(C[C@@H](C)CC(O4)[C@H]3O2)CC(=C)[C@H]5O[C@](O)([C@H](C)C[C@@H]5C)[C@H](O)[C@@H]6C[C@H]7O[C@@]8(CC[C@@]9(O[C@@H](CC=C9)\C=C\CCC(O)=O)O8)[C@H](C)C[C@H]7O6)[C@@H](C)C1
C16908,CC1(C)CC2C1CCC3(C)OC3CCC2=C
C16909,CC(C)C12CCC(C)(CC1)O2
C16910,COC1=CC(=O)C2([C@@H](Cl)C[C@]34N(C)CCC23CC(=O)C(=C4OC)OC)[C@@H]1O
C16911,C[C@@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)cc4)[C@H](O)[C@H](O)[C@H]1O
C16912,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)C5CC[C@@]34C)C12)C(O)=O
C16913,O=C1OC2(CCC23OC(=O)C=C3)C=C1
C16914,None
C16915,COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc3ccc(OC4OC(CO)C(O)C(O)C4O)c(OC)c3)cc1OC
C16916,None
C16918,C/C=C/C#CC#C/C=C/c1occc1
C16919,Cc1coc2C[C@@]3(C)CCCC(=C)[C@@H]3Cc12
C16920,None
C16921,C[C@]12CCCCC1CC[C@H]3[C@@H]4CC[C@H](C5=COC(=O)C=C5)[C@@]4(C)CC[C@H]23
C16922,C[C@]12CC[C@H](O)C[C@H]1CCC3C2CC[C@]4(C)[C@H](CC[C@]34O)C5=COC(=O)C=C5
C16923,CC(=O)O[C@H]1C[C@]2(O)C3CC[C@@H]4C[C@@H](O)CC[C@]4(C)C3CC[C@]2(C)[C@H]1C5=COC(=O)C=C5
C16924,CCC\C=C/1OC(=O)c2ccccc12
C16925,COc1c2ccoc2c(OC[C@H]3OC3(C)C)c4OC(=O)C=Cc14
C16926,CC#CCC1=Cc2ccccc2C(=O)O1
C16927,CC#CC#CCc1ccccc1
C16928,None
C16929,CC1(C)CC=C(C2OC(=O)c3ccccc23)C(=O)O1
C16930,Oc1ccc(CC=C)cc1
C16931,CC(=O)O[C@H]1[C@H]2O[C@]23C4CC[C@@H]5C[C@@H](O)CCC5(C)C4CCC3(C)[C@H]1C6=CC(=O)OC=C6
C16932,CC(=O)O[C@H]1[C@H]2O[C@]23[C@@H]4CC[C@]5(O)C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1C6=COC(=O)C=C6
C16933,None
C16937,CCCC[C@@H]1OC(=O)[C@@H]2C=CCC[C@H]12
C16938,None
C16939,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O
C16940,Oc1ccc(cc1)[C@@H]2CC(=O)c3c(O)c(O)c(O)cc3O2
C16941,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@]2(O)C(=O)C(=C(O)C(=C(O)\C=C\c3ccc(O)cc3)/C2=O)\C=C/4C(=C(C(=O)\C=C\c5ccc(O)cc5)C(=O)[C@@](O)([C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C4=O)O
C16942,None
C16943,CC(=C)[C@H]1C(=O)c2c(C)coc2C[C@]1(C)C=C
C16945,None
C16946,None
C16947,CCCCCCCCCC(=O)CC=O
C16949,C[C@H]1CC/C=C(/C)CC(=O)C(CC1=O)=C(C)C
C16950,None
C16951,COc1cc2CC(C)C(C)Cc3cc(OC)c(OC)c(OC)c3c2c(OC)c1OC
C16952,COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O
C16953,CC[C@H]1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1\C(=C/OC)C(=O)OC
C16954,None
C16955,CC1=CC=CC(C)(C)CC1=O
C16956,None
C16957,None
C16958,CC(C)[C@H]1CCC2[C@]1(C)CC[C@]3(C)C4CCC5C(C)(C)[C@@H](O)CC[C@]5(C)C4=CC[C@@]23C
C16959,C\C1=C/Cc2c(C)coc2CC(=C/CC1)/C
C16960,C\C1=C\C(=O)c2c(C)coc2CC(=C/CC1)\C
C16962,None
C16963,None
C16964,OC[C@H]1O[C@@H](Oc2ccc(CO)cc2)[C@H](O)[C@@H](O)[C@@H]1O
C16965,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@H]4[C@@H]1CC=C4CO
C16966,CC(C)=C1C\C=C(/C)CC\C=C(/C)CC1=O
C16967,None
C16968,COc1c(CC=C(C)C)c(O)cc2OC(=O)c3c(oc4cc(O)ccc34)c12
C16969,C[C@]12CCC3C(CC[C@]4(O)C[C@@H](O)CC[C@]34C=O)[C@@]1(O)CC[C@@H]2C5=COC(=O)C=C5
C16970,C[C@H]1CCC=C(C)C12CC[C@H](C2)C(C)(C)O
C16971,CO\C=C(/[C@H]1C[C@H]2N(CCc3c2[nH]c4ccccc34)C[C@@H]1C=C)C(=O)OC
C16972,CC[C@H]1CN2CCc3c([nH]c4ccccc34)[C@H]2C[C@@H]1\C(=C/OC)C(=O)OC
C16973,CC(C)[C@@H]1CCC2[C@@]1(C)CC[C@@]3(C)C4CCC5C(C)(C)[C@H](O)CC[C@]5(C)C4=CC[C@]23C
C16974,None
C16975,COc1cc(\C=C\C)cc(OC)c1OC
C16976,CC(C)=CCOc1c2ccoc2cc3OC(=O)C=Cc13
C16977,None
C16978,OC[C@H]1O[C@@H](Oc2ccc(/C=C/C(=O)c3ccc(O)cc3O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
C16979,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2c(O)cc(O)c3C(=O)c4cc(O)c(O)cc4Oc23
C16980,CC[C@H]1CN2CC[C@]3([C@@H]2C[C@@H]1\C(=C/OC)C(=O)OC)C(=O)Nc4ccccc34
C16981,C[C@@H]1O[C@@H](Oc2cc(O)c3c(OC(=C(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C3=O)c5ccc(O)cc5)c2)[C@H](O)[C@H](O)[C@H]1O
C16982,CCC(=O)c1cc2OCOc2cc1O
C16983,None
C16984,COc1cc2c(C[C@@H]3NCCc4cc(O)c(OC)c2c34)cc1O
C16985,COc1cc(cc(OC)c1O)C(=O)OCCCCN=C(N)N
C16986,COc1c(CC=C(C)C)c(O)cc2OC[C@H](Cc12)c3ccc(O)c(CC=C(C)C)c3O
C16987,CCC1(C)C2OC(=O)C3C=CCCC123
C16988,Cc1coc2C[C@@]3(C)[C@@H]4C[C@@H]4C(=C)[C@@H]3[C@@H](O)c12
C16989,OC[C@H]1O[C@@H](Oc2ccc(cc2)[C@@H]3CC(=O)c4ccc(O)cc4O3)[C@H](O)[C@@H](O)[C@@H]1O
C16990,CC(=C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12
C16991,COc1cc2CC[N+](C)(C)[C@H](Cc3ccc(O)cc3)c2cc1O
C16992,None
C16993,CC/C=C/[C@H]1CC=CCC=C1
C16994,None
C16995,CCCCCCCCCCCCCCCC(=O)OC
C16996,COC1=C(OC)c2nccc3c4ccccc4n(C1=O)c23
C16997,None
C16998,C[C@H](CCC[C@@H](C)[C@H]1CC[C@@H]2[C@H]3[C@H](CC4=CC(=O)CC[C@]4(C)[C@@H]3CC[C@]12C)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)COC(C)=O
C16999,None
C17000,None
C17002,CCCC[C@@H]1OC(=O)C2=CCCC[C@@H]12
C17003,None
C17004,CC1(C)O[C@](C)(CC[C@H]1Cl)[C@H]2CC[C@](C)([N+]#[C-])[C@H]3CC[C@@](C)(O)[C@H]([N+]#[C-])[C@H]23
C17005,None
C17007,None
C17008,CO[C@@H]1[C@H]2OCOC(NC(=O)[C@@H](O)[C@]3(CC(=C)[C@@H](C)[C@@H](C)O3)OC)[C@H]2O[C@H](CC(O)CO)C1(C)C
C17009,None
C17010,None
C17011,CC1(O)CC(O)C2C=COC(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C12
C17012,None
C17013,COC1[C@H](C)[C@@H]2CC(=O)O[C@@H]3C[C@H]4[C@H](C)C=C(OC)C(=O)[C@]4(C)[C@@H]([C@@H]1O)[C@]23C
C17016,c1cncc(c1)c2cc(ccn2)c3cccnc3c4cccnc4
C17017,None
C17018,None
C17019,None
C17020,None
C17021,None
C17022,None
C17023,None
C17024,None
C17025,None
C17027,None
C17029,CO[C@H]1[C@H](C)[C@@H]2CC(=O)O[C@@H]3C[C@H]4[C@H](C)C=C(OC)C(=O)[C@]4(C)[C@@H]([C@@H]1OC(C)=O)[C@]23C
C17030,COC1[C@@H](OC(C)=O)[C@H]2[C@@]3(C)[C@@H](C[C@H]4[C@H](C)C=C(OC)C(=O)[C@]24C)OC(=O)CC3[C@]1(C)O
C17031,COC1[C@@H](O)[C@H]2[C@@]3(C)[C@@H](C[C@H]4[C@H](C)C=C(OC)C(=O)[C@]24C)OC(=O)CC3[C@]1(C)O
C17032,COC1C(O)C2C3(C)C(CC4OC(=O)CC(O)(C1(C)O)C24C)C(C)C=C(OC)C3=O
C17033,None
C17034,COC1=C[C@@H](C)[C@@H]2C[C@H]3OC(=O)C[C@H]4[C@](C)(O)[C@@H]5OCO[C@H]5[C@@H]([C@@]34C)[C@@]2(C)C1=O
C17035,None
C17036,None
C17038,C[C@@H]1CC[C@@]2(OC1)O[C@H]3CC4[C@@H]5CC=C6C[C@@H](O)C[C@@H](O[C@@H]7O[C@H](C)[C@@H](O)[C@H](O)[C@H]7O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C
C17039,COc1c(O)c(C)cc2C(=O)c3cccc(O)c3C(=O)c12
C17040,COc1cc2C(=O)c3cc(C)c(O)c(OC)c3C(=O)c2c(O)c1OC
C17041,None
C17042,None
C17043,None
C17044,CC(C)C(=C)CCC(C1C(O)CC2(C)C3=C(CCC12C)C4(C)CCC(OC(C)=O)C(C)(C)C4CC3)C(O)=O
C17045,COc1cc(O)c2C(=O)c3c(O)cc(C)cc3C(=O)c2c1
C17046,COc1cc2CC[N@@+]3(C)Cc4cc(OC)c(O)cc4C[C@H]3c2cc1O
C17047,COc1c2ccoc2c(OCC=C(C)C)c3OC(=O)C=Cc13
C17048,COc1ccc(cc1OC)[C@@H]2OC[C@H]3[C@@H]2CO[C@@H]3c4ccc(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c(OC)c4
C17049,COC1=C[C@@H](C)[C@@H]2C[C@H]3OC(=O)C[C@H]4[C@@](C)(C[C@@H](O)[C@@H]([C@@]34C)[C@@]2(C)C1=O)C(=O)[C@H]5COC(=O)C5
C17050,COC1=C(C)[C@@H]2CC(=O)OC3CC4C(C)CC(O)C(=O)[C@]4(C)C(C1=O)[C@]23C
C17051,COC1=C[C@@H](C)[C@@H]2C[C@H]3OC(=O)C[C@H]4[C@@H](C)[C@@H]5OCO[C@H]5[C@@H]([C@@]34C)[C@@]2(C)C1=O
C17052,COC1=C[C@@H](C)[C@@H]2C[C@H]3OC(=O)C[C@@]4(O)[C@@H](C)[C@@H]5OCO[C@H]5[C@H]([C@@]2(C)C1=O)[C@@]34C
C17053,None
C17054,COC1=C(C)[C@]2(O)CC(=O)O[C@@H]3C[C@H]4[C@H](C)C[C@H](O)C(=O)[C@]4(C)[C@@H](C1=O)[C@]23C
C17055,CC1=C(C=O)C(C)(C)C[C@@H](C1)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
C17056,None
C17057,None
C17058,C[C@]12CC[C@H](O)C[C@H]1CCC3C2CC[C@]4(C)[C@H](C[C@H]5O[C@@]345)C6=COC(=O)C=C6
C17059,COc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)cc3)O
C17060,COc1ccc2CC3N(C)CCc4cc(OC)c(OC)c(Oc5cc6C(Cc7ccc(Oc1c2)cc7)N(C)CCc6cc5OC)c34
C17061,[Rb+]
C17062,CC1=C(C=O)C(C)(C)CC=C1
C17063,COc1ccc(CC[N+](C)(C)C)cc1O
C17064,COc1cc2CC(C)C(C)(O)Cc3cc(OC)c(OC)c(OC)c3c2c(OC)c1OC
C17065,None
C17066,None
C17067,None
C17068,None
C17069,O[C@]12CCCN3CCCC(C4CCCC(=O)N4C1)C23
C17070,None
C17071,OC[C@H]1O[C@@H](O[C@@H]2OC=C3[C@@H](CCOC3=O)[C@H]2C=C)[C@H](O)[C@@H](O)[C@@H]1O
C17072,C[C@]12CC[C@H](O)C[C@@]1(O)CC[C@@H]3[C@@H]2CC[C@]4(C)[C@H](CC[C@]34O)C5=COC(=O)C=C5
C17073,CC(C)C1(O)CCC(=CC1)C
C17074,None
C17075,None
C17076,CCCCCCCCCCCCC(O)=O
C17077,None
C17079,NC(Cc1ccc(O)c(Br)c1)C(O)=O
C17080,NC(Cc1cc(Br)c(O)c(Br)c1)C(O)=O
C17083,None
C17084,Brc1ccc2C(=O)/C(Nc2c1)=C/3Nc4cc(Br)ccc4C3=O
C17085,None
C17086,CSc1[nH]c2cc(Br)ccc2c1O[S](O)(=O)=O
C17087,None
C17088,CC(C)=CCCC1(C)C2CC=C(C)C1C2
C17089,Clc1ccc2cc[nH]c2c1
C17090,CC(=C)[C@@H]1CC[C@@]2(C)CCC(=O)C(=C2C1)C
C17091,C\C=C\C=C\C=C/CC\C=C\C(=O)NCC(C)C
C17092,None
C17093,None
C17094,CC(=C)C1CCC(C)(C=C)C(C1)C(C)=C
C17097,COC(=O)\C1=C\c2c([nH]c3ccccc23)C(=C\c4c1[nH]c5ccccc45)/C(=O)OC
C17098,OCc1cc(O)c(O)c(Br)c1Br
C17099,COC1=C(Br)[C@H](O)[C@](O)(CC#N)C=C1Br
C17100,None
C17101,None
C17102,CC(Cl)(C=C)C(Cl)\C=C\C(=C\Cl)C=O
C17103,None
C17104,CC(=C/Cl)/[C@@H]1CC(=C(C)[C@@](O)(O1)C(Br)Br)Cl
